Criptomoneda,Fecha,Open,High,Low,Close
immutable-x,2023-08-14 19:00:00,0.710184,0.710184,0.691527,0.701388
immutable-x,2023-08-18 19:00:00,0.657725,0.657725,0.587265,0.598513
immutable-x,2023-08-22 19:00:00,0.616889,0.616889,0.576682,0.576682
axie-infinity,2023-02-26 19:00:00,10.03387,10.03387,9.81486,10.004113
axie-infinity,2023-02-27 19:00:00,9.964899,9.982584,9.602259,9.744396
axie-infinity,2023-03-06 19:00:00,9.104368,9.104368,8.778433,8.894624
axie-infinity,2023-03-10 19:00:00,8.639474,8.639474,7.354647,7.388916
axie-infinity,2023-03-14 19:00:00,7.317415,8.636018,7.317415,8.636018
axie-infinity,2023-03-18 19:00:00,7.861298,8.949842,7.861298,8.783594
axie-infinity,2023-03-22 19:00:00,9.191199,9.191199,8.403396,8.403396
axie-infinity,2023-03-26 19:00:00,8.752928,8.752928,8.313755,8.427344
axie-infinity,2023-03-30 19:00:00,8.051106,8.503551,8.051106,8.260824
axie-infinity,2023-04-02 19:00:00,8.395493,8.524272,8.318749,8.318749
axie-infinity,2023-04-06 19:00:00,8.26631,8.718516,8.26631,8.550887
axie-infinity,2023-04-10 19:00:00,8.819245,8.819245,8.481102,8.658156
axie-infinity,2023-04-14 19:00:00,8.694349,9.039678,8.611305,9.039678
axie-infinity,2023-04-18 19:00:00,9.051449,9.3926,9.051449,9.3926
axie-infinity,2023-04-22 19:00:00,8.451742,8.451742,7.918613,8.090353
axie-infinity,2023-04-26 19:00:00,7.945884,8.013816,7.810372,7.810372
axie-infinity,2023-04-29 19:00:00,7.955134,7.988366,7.955134,7.988366
axie-infinity,2023-05-02 19:00:00,7.955596,7.955596,7.615285,7.622074
axie-infinity,2023-05-06 19:00:00,7.714773,7.719647,7.396114,7.396114
axie-infinity,2023-05-10 19:00:00,7.311149,7.311149,6.829147,6.978435
axie-infinity,2023-05-14 19:00:00,6.739637,6.801833,6.739637,6.801833
axie-infinity,2023-05-18 19:00:00,6.829584,7.326677,6.826205,7.036206
axie-infinity,2023-05-22 19:00:00,7.006461,7.049464,6.826682,6.9064
axie-infinity,2023-05-26 19:00:00,6.925739,6.925739,6.644786,6.86647
axie-infinity,2023-05-30 19:00:00,6.998068,7.198501,6.998068,7.074523
axie-infinity,2023-06-02 19:00:00,6.881231,7.136463,6.881231,7.136463
axie-infinity,2023-06-06 19:00:00,7.153902,7.260748,6.604575,6.770632
axie-infinity,2023-06-10 19:00:00,6.273017,6.273017,4.985958,4.985958
axie-infinity,2023-06-14 19:00:00,4.948741,4.948741,4.703235,4.703235
axie-infinity,2023-06-18 19:00:00,4.769263,4.904201,4.769263,4.849454
axie-infinity,2023-06-22 19:00:00,4.971265,5.502383,4.971265,5.369733
axie-infinity,2023-06-26 19:00:00,5.657591,5.901488,5.657591,5.800973
axie-infinity,2023-06-29 19:00:00,5.892852,5.892852,5.531489,5.657325
axie-infinity,2023-07-02 19:00:00,5.938318,6.493082,5.938318,6.279983
axie-infinity,2023-07-06 19:00:00,6.312072,6.312072,5.822067,5.822067
axie-infinity,2023-07-10 19:00:00,5.957044,5.957044,5.782768,5.782768
axie-infinity,2023-07-14 19:00:00,5.923021,6.70316,5.923021,6.386127
axie-infinity,2023-07-18 19:00:00,6.313696,6.338598,6.197701,6.283671
axie-infinity,2023-07-22 19:00:00,6.381199,6.483138,6.35155,6.35155
axie-infinity,2023-07-26 19:00:00,6.518671,6.518671,6.02329,6.069302
axie-infinity,2023-07-30 19:00:00,6.042947,6.222484,6.042947,6.102023
axie-infinity,2023-08-02 19:00:00,6.007822,6.076525,5.908294,5.908294
axie-infinity,2023-08-06 19:00:00,5.78543,5.8443,5.728501,5.793949
axie-infinity,2023-08-10 19:00:00,5.785327,5.950706,5.785327,5.924382
axie-infinity,2023-08-14 19:00:00,5.979273,6.051453,5.848271,5.848271
axie-infinity,2023-08-18 19:00:00,5.568394,5.568394,4.825293,4.872823
axie-infinity,2023-08-22 19:00:00,4.946744,4.946744,4.893426,4.893426
apecoin,2023-02-26 19:00:00,5.162702,5.259728,5.029673,5.259728
apecoin,2023-02-27 19:00:00,5.06456,5.075519,4.984736,4.984736
apecoin,2023-03-06 19:00:00,4.798179,4.812601,4.74178,4.812601
apecoin,2023-03-10 19:00:00,4.733047,4.733047,3.969778,4.041662
apecoin,2023-03-14 19:00:00,3.780846,4.496878,3.780846,4.29034
apecoin,2023-03-18 19:00:00,4.112436,4.464724,4.112436,4.272771
apecoin,2023-03-22 19:00:00,4.320935,4.320935,4.019778,4.019778
apecoin,2023-03-26 19:00:00,4.186696,4.186696,4.031095,4.110987
apecoin,2023-03-30 19:00:00,3.926159,4.121493,3.926159,4.060883
apecoin,2023-04-02 19:00:00,4.188471,4.265913,4.17974,4.17974
apecoin,2023-04-06 19:00:00,4.253533,4.253533,4.229533,4.229533
apecoin,2023-04-10 19:00:00,4.210513,4.330013,4.192412,4.330013
apecoin,2023-04-14 19:00:00,4.342352,4.563204,4.342352,4.563204
apecoin,2023-04-18 19:00:00,4.545326,4.545326,4.486383,4.502681
apecoin,2023-04-22 19:00:00,4.138158,4.138158,3.892791,3.96777
apecoin,2023-04-26 19:00:00,3.978785,4.006931,3.918284,3.918284
apecoin,2023-04-29 19:00:00,4.097417,4.097417,4.037538,4.070254
apecoin,2023-05-02 19:00:00,3.904501,3.904501,3.840547,3.840547
apecoin,2023-05-06 19:00:00,3.854786,3.854786,3.581622,3.581622
apecoin,2023-05-10 19:00:00,3.568684,3.568684,3.338027,3.346562
apecoin,2023-05-14 19:00:00,3.225474,3.31394,3.225474,3.302983
apecoin,2023-05-18 19:00:00,3.375122,3.425484,3.375122,3.393555
apecoin,2023-05-22 19:00:00,3.427661,3.468942,3.427661,3.433131
apecoin,2023-05-26 19:00:00,3.500619,3.500619,3.231474,3.231474
apecoin,2023-05-30 19:00:00,3.240162,3.306509,3.191846,3.191846
apecoin,2023-06-02 19:00:00,3.152458,3.152458,3.072891,3.139608
apecoin,2023-06-06 19:00:00,3.120469,3.318191,2.846058,3.127207
apecoin,2023-06-10 19:00:00,2.897705,2.916044,2.295772,2.295772
apecoin,2023-06-14 19:00:00,2.354562,2.354562,2.060453,2.060453
apecoin,2023-06-18 19:00:00,2.090061,2.108462,2.04332,2.04332
apecoin,2023-06-22 19:00:00,2.059707,2.232387,2.059707,2.177985
apecoin,2023-06-26 19:00:00,2.268325,2.325061,2.179523,2.325061
apecoin,2023-06-29 19:00:00,2.316848,2.316848,2.198929,2.23653
apecoin,2023-07-02 19:00:00,2.222757,2.257324,2.170097,2.170097
apecoin,2023-07-06 19:00:00,2.200875,2.200875,1.925323,1.925323
apecoin,2023-07-10 19:00:00,1.907214,1.99544,1.907214,1.930832
apecoin,2023-07-14 19:00:00,1.920335,2.043187,1.884888,2.043187
apecoin,2023-07-18 19:00:00,2.064298,2.064298,1.979459,2.040686
apecoin,2023-07-22 19:00:00,2.047418,2.153379,2.047418,2.060084
apecoin,2023-07-26 19:00:00,2.098239,2.098239,1.992421,1.99535
apecoin,2023-07-30 19:00:00,1.969317,1.974688,1.899089,1.899089
apecoin,2023-08-02 19:00:00,1.858639,1.858639,1.785873,1.785873
apecoin,2023-08-06 19:00:00,1.805088,1.856418,1.800386,1.856418
apecoin,2023-08-10 19:00:00,1.818675,1.870212,1.818675,1.870212
apecoin,2023-08-14 19:00:00,1.902944,2.057749,1.902944,2.057749
apecoin,2023-08-18 19:00:00,1.843712,1.843712,1.544865,1.560942
apecoin,2023-08-22 19:00:00,1.60344,1.60344,1.500177,1.500177
gala,2023-02-26 19:00:00,0.041198,0.041198,0.040268,0.041188
gala,2023-02-27 19:00:00,0.040749,0.04158,0.039558,0.039998
gala,2023-03-06 19:00:00,0.037459,0.039045,0.035053,0.039045
gala,2023-03-10 19:00:00,0.037039,0.037039,0.032355,0.032845
gala,2023-03-14 19:00:00,0.031402,0.043194,0.031402,0.043194
gala,2023-03-18 19:00:00,0.038102,0.045983,0.038102,0.045983
gala,2023-03-22 19:00:00,0.046837,0.046837,0.040857,0.040857
gala,2023-03-26 19:00:00,0.042706,0.042706,0.03856,0.040024
gala,2023-03-30 19:00:00,0.037691,0.0419,0.037691,0.040761
gala,2023-04-02 19:00:00,0.041474,0.041506,0.040676,0.040676
gala,2023-04-06 19:00:00,0.040085,0.04151,0.040085,0.040315
gala,2023-04-10 19:00:00,0.039984,0.041513,0.039642,0.041513
gala,2023-04-14 19:00:00,0.041689,0.043782,0.041689,0.04335
gala,2023-04-18 19:00:00,0.042961,0.04724,0.042961,0.04724
gala,2023-04-22 19:00:00,0.043301,0.043301,0.039617,0.041121
gala,2023-04-26 19:00:00,0.040298,0.040298,0.03845,0.03845
gala,2023-04-29 19:00:00,0.039473,0.039473,0.039036,0.039406
gala,2023-05-02 19:00:00,0.038556,0.038556,0.037302,0.037557
gala,2023-05-06 19:00:00,0.037236,0.037236,0.032404,0.032404
gala,2023-05-10 19:00:00,0.032016,0.032016,0.028417,0.03162
gala,2023-05-14 19:00:00,0.028668,0.030509,0.028668,0.030509
gala,2023-05-18 19:00:00,0.030355,0.032642,0.030355,0.031849
gala,2023-05-22 19:00:00,0.031166,0.031166,0.029536,0.030025
gala,2023-05-26 19:00:00,0.030688,0.030688,0.029771,0.030197
gala,2023-05-30 19:00:00,0.030224,0.031325,0.030017,0.030017
gala,2023-06-02 19:00:00,0.02949,0.030241,0.02949,0.030241
gala,2023-06-06 19:00:00,0.030116,0.030116,0.026511,0.027627
gala,2023-06-10 19:00:00,0.025864,0.026045,0.021222,0.021222
gala,2023-06-14 19:00:00,0.021573,0.022121,0.021224,0.021224
gala,2023-06-18 19:00:00,0.022107,0.023366,0.022107,0.022956
gala,2023-06-22 19:00:00,0.023203,0.025602,0.023203,0.02491
gala,2023-06-26 19:00:00,0.026144,0.026812,0.025598,0.025598
gala,2023-06-29 19:00:00,0.025618,0.025618,0.023386,0.024144
gala,2023-07-02 19:00:00,0.024591,0.025401,0.024591,0.025136
gala,2023-07-06 19:00:00,0.02575,0.02575,0.023478,0.023478
gala,2023-07-10 19:00:00,0.024088,0.024299,0.024021,0.024299
gala,2023-07-14 19:00:00,0.024678,0.026166,0.024145,0.025267
gala,2023-07-18 19:00:00,0.025718,0.027904,0.024931,0.026262
gala,2023-07-22 19:00:00,0.025763,0.026787,0.025763,0.026083
gala,2023-07-26 19:00:00,0.026584,0.026584,0.023425,0.023425
gala,2023-07-30 19:00:00,0.023651,0.023651,0.023173,0.023173
gala,2023-08-02 19:00:00,0.023007,0.02351,0.023007,0.023227
gala,2023-08-06 19:00:00,0.022814,0.024404,0.022235,0.023475
gala,2023-08-10 19:00:00,0.023093,0.02352,0.022796,0.022796
gala,2023-08-14 19:00:00,0.022894,0.023148,0.022894,0.023148
gala,2023-08-18 19:00:00,0.021593,0.021593,0.019112,0.019651
gala,2023-08-22 19:00:00,0.020091,0.020091,0.019331,0.019331
illuvium,2023-02-26 19:00:00,73.402235,75.825076,73.368711,75.825076
illuvium,2023-02-27 19:00:00,74.020004,87.729373,74.020004,85.959293
illuvium,2023-03-06 19:00:00,81.953445,81.953445,77.566625,80.324463
illuvium,2023-03-10 19:00:00,75.633042,75.633042,60.520786,60.520786
illuvium,2023-03-14 19:00:00,62.079805,72.513654,62.079805,72.513654
illuvium,2023-03-18 19:00:00,67.086043,74.927603,66.761208,74.927603
illuvium,2023-03-22 19:00:00,73.557819,73.557819,67.340502,67.340502
illuvium,2023-03-26 19:00:00,69.222453,69.222453,60.299062,61.634065
illuvium,2023-03-30 19:00:00,55.926641,59.903976,55.926641,58.892282
illuvium,2023-04-02 19:00:00,59.988639,59.988639,58.678936,58.678936
illuvium,2023-04-06 19:00:00,58.301477,61.043087,58.301477,60.044672
illuvium,2023-04-10 19:00:00,59.196442,60.030649,58.879581,60.030649
illuvium,2023-04-14 19:00:00,58.962813,63.917957,58.962813,63.917957
illuvium,2023-04-18 19:00:00,64.531284,65.891661,63.524837,64.502976
illuvium,2023-04-22 19:00:00,57.003639,57.003639,53.485118,53.905946
illuvium,2023-04-26 19:00:00,52.518243,52.518243,51.462882,52.215915
illuvium,2023-04-29 19:00:00,53.216049,53.216049,52.868881,52.993711
illuvium,2023-05-02 19:00:00,51.718451,51.718451,50.6945,51.283245
illuvium,2023-05-06 19:00:00,51.031684,51.374675,48.933338,48.933338
illuvium,2023-05-10 19:00:00,48.032693,48.032693,45.581848,46.130415
illuvium,2023-05-14 19:00:00,45.259229,45.300471,44.924068,45.00866
illuvium,2023-05-18 19:00:00,45.564518,48.771982,45.563947,47.343692
illuvium,2023-05-22 19:00:00,47.992224,47.992224,46.500755,46.952875
illuvium,2023-05-26 19:00:00,48.059159,48.059159,47.337078,47.525042
illuvium,2023-05-30 19:00:00,47.470972,49.70598,47.470972,49.70598
illuvium,2023-06-02 19:00:00,52.630179,55.011059,52.630179,54.826683
illuvium,2023-06-06 19:00:00,53.640748,53.640748,50.996951,52.490934
illuvium,2023-06-10 19:00:00,49.841092,50.147964,45.253968,45.253968
illuvium,2023-06-14 19:00:00,45.483543,45.483543,42.613226,42.613226
illuvium,2023-06-18 19:00:00,43.235431,45.153094,43.235431,44.137152
illuvium,2023-06-22 19:00:00,44.383936,47.830525,44.383936,46.520808
illuvium,2023-06-26 19:00:00,47.659498,47.659498,46.220166,46.220166
illuvium,2023-06-29 19:00:00,46.633639,46.633639,43.872056,44.701094
illuvium,2023-07-02 19:00:00,45.842271,46.301983,45.842271,46.105777
illuvium,2023-07-06 19:00:00,46.982334,46.982334,41.546596,41.546596
illuvium,2023-07-10 19:00:00,42.03937,42.03937,39.40889,40.682723
illuvium,2023-07-14 19:00:00,41.390452,43.808886,40.98591,42.712797
illuvium,2023-07-18 19:00:00,41.702168,41.702168,40.68259,40.68259
illuvium,2023-07-22 19:00:00,41.060201,41.845286,40.873671,40.873671
illuvium,2023-07-26 19:00:00,41.544919,41.544919,39.614463,40.004311
illuvium,2023-07-30 19:00:00,41.540866,42.293523,41.216311,41.216311
illuvium,2023-08-02 19:00:00,40.658506,41.346247,40.658506,40.778044
illuvium,2023-08-06 19:00:00,43.190668,48.927021,43.190668,48.22041
illuvium,2023-08-10 19:00:00,46.072694,49.302798,46.072694,49.302798
illuvium,2023-08-14 19:00:00,53.638533,53.638533,51.508129,52.554036
illuvium,2023-08-18 19:00:00,48.991352,48.991352,44.575954,44.575954
illuvium,2023-08-22 19:00:00,45.204984,45.204984,42.922895,42.922895
enjincoin,2023-02-26 19:00:00,0.500996,0.500996,0.472021,0.490455
enjincoin,2023-02-27 19:00:00,0.483162,0.483162,0.462906,0.464383
enjincoin,2023-03-06 19:00:00,0.436696,0.436696,0.418236,0.426671
enjincoin,2023-03-10 19:00:00,0.431323,0.431323,0.358191,0.358191
enjincoin,2023-03-14 19:00:00,0.351789,0.430504,0.351789,0.430504
enjincoin,2023-03-18 19:00:00,0.388451,0.423578,0.388451,0.412069
enjincoin,2023-03-22 19:00:00,0.426307,0.426307,0.388217,0.388217
enjincoin,2023-03-26 19:00:00,0.405299,0.405299,0.384253,0.391525
enjincoin,2023-03-30 19:00:00,0.37049,0.400984,0.37049,0.392627
enjincoin,2023-04-02 19:00:00,0.408247,0.414604,0.396239,0.396239
enjincoin,2023-04-06 19:00:00,0.400402,0.428177,0.400402,0.419397
enjincoin,2023-04-10 19:00:00,0.475076,0.475076,0.436888,0.436888
enjincoin,2023-04-14 19:00:00,0.432285,0.449359,0.421838,0.449359
enjincoin,2023-04-18 19:00:00,0.446196,0.455735,0.446196,0.455735
enjincoin,2023-04-22 19:00:00,0.410599,0.410599,0.384148,0.399115
enjincoin,2023-04-26 19:00:00,0.39225,0.399682,0.391962,0.391962
enjincoin,2023-04-29 19:00:00,0.399663,0.399663,0.395263,0.397843
enjincoin,2023-05-02 19:00:00,0.388458,0.388458,0.377689,0.37961
enjincoin,2023-05-06 19:00:00,0.38756,0.38756,0.37058,0.37058
enjincoin,2023-05-10 19:00:00,0.366919,0.366919,0.344104,0.353292
enjincoin,2023-05-14 19:00:00,0.334878,0.338845,0.333201,0.33829
enjincoin,2023-05-18 19:00:00,0.340497,0.356113,0.340497,0.347863
enjincoin,2023-05-22 19:00:00,0.347266,0.347298,0.339666,0.339666
enjincoin,2023-05-26 19:00:00,0.341269,0.341269,0.327022,0.332177
enjincoin,2023-05-30 19:00:00,0.338458,0.344638,0.336087,0.338158
enjincoin,2023-06-02 19:00:00,0.325877,0.334386,0.325877,0.334386
enjincoin,2023-06-06 19:00:00,0.331165,0.337188,0.310285,0.324356
enjincoin,2023-06-10 19:00:00,0.300952,0.300952,0.252753,0.252753
enjincoin,2023-06-14 19:00:00,0.251236,0.256828,0.247816,0.247816
enjincoin,2023-06-18 19:00:00,0.253754,0.260125,0.253754,0.255801
enjincoin,2023-06-22 19:00:00,0.258005,0.281446,0.258005,0.278969
enjincoin,2023-06-26 19:00:00,0.290817,0.305297,0.290817,0.292421
enjincoin,2023-06-29 19:00:00,0.295963,0.295963,0.277349,0.283668
enjincoin,2023-07-02 19:00:00,0.297071,0.316013,0.297071,0.311645
enjincoin,2023-07-06 19:00:00,0.317106,0.317106,0.294437,0.294437
enjincoin,2023-07-10 19:00:00,0.293461,0.295071,0.290033,0.290033
enjincoin,2023-07-14 19:00:00,0.298959,0.323338,0.297506,0.310704
enjincoin,2023-07-18 19:00:00,0.317313,0.320516,0.308545,0.308903
enjincoin,2023-07-22 19:00:00,0.30851,0.308605,0.304514,0.305313
enjincoin,2023-07-26 19:00:00,0.322474,0.322474,0.302102,0.302102
enjincoin,2023-07-30 19:00:00,0.298484,0.306522,0.298484,0.302654
enjincoin,2023-08-02 19:00:00,0.297011,0.298638,0.290363,0.290363
enjincoin,2023-08-06 19:00:00,0.289316,0.289316,0.287129,0.287129
enjincoin,2023-08-10 19:00:00,0.287166,0.291437,0.287166,0.289591
enjincoin,2023-08-14 19:00:00,0.287911,0.291491,0.287911,0.289782
enjincoin,2023-08-18 19:00:00,0.27586,0.27586,0.236498,0.242058
enjincoin,2023-08-22 19:00:00,0.244455,0.244455,0.240109,0.240976
stepn,2023-02-26 19:00:00,0.392084,0.39833,0.377286,0.39833
stepn,2023-02-27 19:00:00,0.393371,0.423299,0.369718,0.423299
stepn,2023-03-06 19:00:00,0.398449,0.398449,0.370869,0.373628
stepn,2023-03-10 19:00:00,0.357804,0.357804,0.308553,0.310405
stepn,2023-03-14 19:00:00,0.30547,0.410498,0.30547,0.410498
stepn,2023-03-18 19:00:00,0.368361,0.456217,0.368361,0.456217
stepn,2023-03-22 19:00:00,0.449909,0.449909,0.392591,0.392591
stepn,2023-03-26 19:00:00,0.414712,0.414712,0.384477,0.392993
stepn,2023-03-30 19:00:00,0.370584,0.395287,0.370584,0.386348
stepn,2023-04-02 19:00:00,0.394312,0.398978,0.383792,0.383792
stepn,2023-04-06 19:00:00,0.37953,0.386166,0.37953,0.382211
stepn,2023-04-10 19:00:00,0.382479,0.382479,0.372886,0.379121
stepn,2023-04-14 19:00:00,0.378775,0.401569,0.373709,0.401569
stepn,2023-04-18 19:00:00,0.398601,0.400455,0.389497,0.398807
stepn,2023-04-22 19:00:00,0.359881,0.359881,0.332982,0.336675
stepn,2023-04-26 19:00:00,0.326225,0.333298,0.324348,0.324348
stepn,2023-04-29 19:00:00,0.328821,0.339062,0.328821,0.339062
stepn,2023-05-02 19:00:00,0.330105,0.330105,0.318225,0.319034
stepn,2023-05-06 19:00:00,0.321448,0.321448,0.294431,0.294431
stepn,2023-05-10 19:00:00,0.296771,0.296771,0.259589,0.276255
stepn,2023-05-14 19:00:00,0.275344,0.275344,0.269393,0.270374
stepn,2023-05-18 19:00:00,0.276033,0.284208,0.275717,0.283915
stepn,2023-05-22 19:00:00,0.287219,0.29829,0.27316,0.29829
stepn,2023-05-26 19:00:00,0.298696,0.298696,0.26527,0.26527
stepn,2023-05-30 19:00:00,0.266644,0.273205,0.264099,0.264099
stepn,2023-06-02 19:00:00,0.257432,0.261228,0.257432,0.261228
stepn,2023-06-06 19:00:00,0.266231,0.270241,0.238875,0.244257
stepn,2023-06-10 19:00:00,0.231657,0.232071,0.191494,0.191494
stepn,2023-06-14 19:00:00,0.190625,0.193041,0.185832,0.185832
stepn,2023-06-18 19:00:00,0.189998,0.201332,0.189998,0.196358
stepn,2023-06-22 19:00:00,0.196596,0.220231,0.196596,0.216566
stepn,2023-06-26 19:00:00,0.228661,0.235866,0.227122,0.227122
stepn,2023-06-29 19:00:00,0.230016,0.230016,0.209834,0.216014
stepn,2023-07-02 19:00:00,0.220604,0.232832,0.220604,0.228495
stepn,2023-07-06 19:00:00,0.232594,0.233279,0.215119,0.215119
stepn,2023-07-10 19:00:00,0.216421,0.216421,0.212608,0.213827
stepn,2023-07-14 19:00:00,0.217569,0.243905,0.217569,0.228492
stepn,2023-07-18 19:00:00,0.238506,0.282865,0.23162,0.242988
stepn,2023-07-22 19:00:00,0.234173,0.234173,0.224703,0.224703
stepn,2023-07-26 19:00:00,0.226138,0.226138,0.21186,0.212299
stepn,2023-07-30 19:00:00,0.210677,0.216608,0.210677,0.213751
stepn,2023-08-02 19:00:00,0.211334,0.214958,0.208242,0.208242
stepn,2023-08-06 19:00:00,0.206071,0.206071,0.204035,0.204035
stepn,2023-08-10 19:00:00,0.203801,0.206184,0.203402,0.203402
stepn,2023-08-14 19:00:00,0.203153,0.205242,0.203153,0.204112
stepn,2023-08-18 19:00:00,0.193176,0.193176,0.158686,0.16394
stepn,2023-08-22 19:00:00,0.167967,0.167967,0.165374,0.165374
floki,2023-02-26 19:00:00,4.7e-05,5.1e-05,4.7e-05,5.1e-05
floki,2023-02-27 19:00:00,4.9e-05,4.9e-05,4.5e-05,4.5e-05
floki,2023-03-06 19:00:00,4.1e-05,4.2e-05,4.1e-05,4.1e-05
floki,2023-03-10 19:00:00,4.2e-05,4.2e-05,3.3e-05,3.3e-05
floki,2023-03-14 19:00:00,3.3e-05,3.9e-05,3.3e-05,3.9e-05
floki,2023-03-18 19:00:00,3.6e-05,4.1e-05,3.6e-05,3.7e-05
floki,2023-03-22 19:00:00,3.9e-05,4e-05,3.7e-05,3.7e-05
floki,2023-03-26 19:00:00,3.8e-05,3.8e-05,3.5e-05,3.6e-05
floki,2023-03-30 19:00:00,3.4e-05,3.4e-05,3.3e-05,3.3e-05
floki,2023-04-02 19:00:00,3.4e-05,3.5e-05,3.4e-05,3.4e-05
floki,2023-04-06 19:00:00,3.7e-05,3.7e-05,3.4e-05,3.4e-05
floki,2023-04-10 19:00:00,3.4e-05,3.5e-05,3.4e-05,3.5e-05
floki,2023-04-14 19:00:00,3.4e-05,3.6e-05,3.4e-05,3.5e-05
floki,2023-04-18 19:00:00,3.7e-05,4e-05,3.7e-05,3.7e-05
floki,2023-04-22 19:00:00,3.3e-05,3.3e-05,2.8e-05,3e-05
floki,2023-04-26 19:00:00,2.9e-05,4.5e-05,2.9e-05,3.6e-05
floki,2023-04-29 19:00:00,3.7e-05,3.7e-05,3.5e-05,3.5e-05
floki,2023-05-02 19:00:00,3.4e-05,3.4e-05,3.2e-05,3.2e-05
floki,2023-05-06 19:00:00,3.3e-05,4.9e-05,3.2e-05,4e-05
floki,2023-05-10 19:00:00,4e-05,4e-05,3.4e-05,3.8e-05
floki,2023-05-14 19:00:00,3.5e-05,3.6e-05,3.5e-05,3.6e-05
floki,2023-05-18 19:00:00,3.5e-05,3.5e-05,3.3e-05,3.3e-05
floki,2023-05-22 19:00:00,3.3e-05,3.3e-05,3.1e-05,3.1e-05
floki,2023-05-26 19:00:00,3.2e-05,3.2e-05,3.1e-05,3.1e-05
floki,2023-05-30 19:00:00,3.3e-05,3.5e-05,3.3e-05,3.3e-05
floki,2023-06-02 19:00:00,3.1e-05,3.2e-05,3.1e-05,3.2e-05
floki,2023-06-06 19:00:00,3.2e-05,3.2e-05,2.8e-05,2.9e-05
floki,2023-06-10 19:00:00,2.7e-05,2.7e-05,2.1e-05,2.1e-05
floki,2023-06-14 19:00:00,2.1e-05,2.2e-05,2.1e-05,2.1e-05
floki,2023-06-18 19:00:00,2.1e-05,2.2e-05,2.1e-05,2.2e-05
floki,2023-06-22 19:00:00,2.2e-05,2.6e-05,2.2e-05,2.6e-05
floki,2023-06-26 19:00:00,2.7e-05,2.7e-05,2.6e-05,2.6e-05
floki,2023-06-29 19:00:00,2.6e-05,2.6e-05,2.4e-05,2.4e-05
floki,2023-07-02 19:00:00,2.9e-05,2.9e-05,2.7e-05,2.7e-05
floki,2023-07-06 19:00:00,2.8e-05,2.8e-05,2.5e-05,2.5e-05
floki,2023-07-10 19:00:00,2.5e-05,2.5e-05,2.5e-05,2.5e-05
floki,2023-07-14 19:00:00,2.5e-05,2.6e-05,2.5e-05,2.6e-05
floki,2023-07-18 19:00:00,2.6e-05,2.6e-05,2.4e-05,2.4e-05
floki,2023-07-22 19:00:00,2.4e-05,2.4e-05,2.4e-05,2.4e-05
floki,2023-07-26 19:00:00,2.4e-05,2.4e-05,2.2e-05,2.2e-05
floki,2023-07-30 19:00:00,2.2e-05,2.3e-05,2.2e-05,2.2e-05
floki,2023-08-02 19:00:00,2.2e-05,2.3e-05,2.2e-05,2.2e-05
floki,2023-08-06 19:00:00,2.2e-05,2.3e-05,2.2e-05,2.3e-05
floki,2023-08-10 19:00:00,2.2e-05,2.2e-05,2.2e-05,2.2e-05
floki,2023-08-14 19:00:00,2.3e-05,2.4e-05,2.3e-05,2.4e-05
floki,2023-08-18 19:00:00,2.3e-05,2.3e-05,1.8e-05,1.8e-05
floki,2023-08-22 19:00:00,1.9e-05,1.9e-05,1.8e-05,1.8e-05
