Fecha,Precio
2021-09-02 00:01:40.849,48823.05520964915
2021-09-02 01:02:16.602,48741.83902553971
2021-09-02 02:01:23.440,49734.07028640873
2021-09-02 03:01:45.766,49638.75535400071
2021-09-02 04:01:42.625,49573.81996288106
2021-09-02 05:02:41.112,49392.44355619526
2021-09-02 06:01:14.776,49500.704536298465
2021-09-02 07:04:21.567,49847.105474659715
2021-09-02 08:01:30.595,49759.20592039054
2021-09-02 09:01:40.330,50056.55316428315
2021-09-02 10:01:34.677,49777.9915077671
2021-09-02 11:02:19.214,50050.14067348289
2021-09-02 12:02:12.328,50091.80984523372
2021-09-02 13:01:02.198,49869.93975760409
2021-09-02 14:00:47.823,50113.21313199606
2021-09-02 15:02:41.878,49560.04896320188
2021-09-02 16:01:08.381,49630.24546113396
2021-09-02 17:02:15.188,49577.117846046036
2021-09-02 18:01:22.558,49422.56533845844
2021-09-02 19:01:46.562,49398.067490675196
2021-09-02 20:02:21.026,49333.99669168021
2021-09-02 21:01:36.769,49549.39464852681
2021-09-02 22:01:54.986,49809.30101889335
2021-09-02 23:01:29.195,49721.34739559148
2021-09-03 00:01:28.584,49341.3234346063
2021-09-03 01:00:23.625,48480.02398360349
2021-09-03 02:00:50.152,48667.239359176456
2021-09-03 03:02:02.369,48980.09021335266
2021-09-03 04:01:34.541,49546.54099817484
2021-09-03 05:01:18.164,49722.24019699185
2021-09-03 06:01:28.719,49499.233357831996
2021-09-03 07:01:25.703,49392.55243369997
2021-09-03 08:01:06.225,49262.95076509604
2021-09-03 09:01:18.094,50038.30486253003
2021-09-03 10:00:37.223,50057.280529299285
2021-09-03 11:03:04.957,49841.56105256732
2021-09-03 12:06:15.699,50213.84058227893
2021-09-03 13:09:42.849,50733.16804876016
2021-09-03 14:04:40.171,50708.44446490325
2021-09-03 15:04:38.194,50566.89137435588
2021-09-03 16:07:32.363,50504.31077169408
2021-09-03 17:01:10.998,50529.314134251465
2021-09-03 18:02:29.798,50419.52021403357
2021-09-03 19:04:00.464,50449.630922588956
2021-09-03 20:01:50.809,50471.492650484885
2021-09-03 21:00:58.568,50163.39988891411
2021-09-03 22:04:25.800,50203.33102764639
2021-09-03 23:03:06.657,49706.19311130693
2021-09-04 00:03:53.564,50027.64294362923
2021-09-04 01:03:26.016,49944.32878759779
2021-09-04 02:03:39.324,49767.94583297736
2021-09-04 03:03:09.196,50054.793066175
2021-09-04 04:02:47.259,50284.975586563705
2021-09-04 05:03:02.317,50374.223634876835
2021-09-04 06:04:17.009,50277.2731882897
2021-09-04 07:06:35.422,50318.71535550482
2021-09-04 08:02:43.710,50231.26659985
2021-09-04 09:03:14.351,50156.12530500355
2021-09-04 10:03:23.587,50430.28582469337
2021-09-04 11:02:38.625,49957.32417506437
2021-09-04 12:06:26.440,49958.691351595626
2021-09-04 13:07:46.341,50246.89166275338
2021-09-04 14:07:26.127,50157.21837164225
2021-09-04 15:03:20.614,50025.343668412366
2021-09-04 16:03:35.176,49849.1369318823
2021-09-04 17:01:46.213,49827.261993877306
2021-09-04 18:01:31.675,49826.80217397972
2021-09-04 19:03:43.149,49908.234496010016
2021-09-04 20:04:00.402,49981.52734711505
2021-09-04 21:07:47.677,50208.96265417008
2021-09-04 22:03:16.378,50223.51823381433
2021-09-04 23:04:31.629,49899.35146962544
2021-09-05 00:04:17.415,49965.17323293518
2021-09-05 01:02:55.786,50172.57182127705
2021-09-05 02:03:08.388,50094.77691307097
2021-09-05 03:01:29.700,50141.80398717948
2021-09-05 04:03:37.913,49614.64092594741
2021-09-05 05:00:30.252,49822.64943160926
2021-09-05 06:04:15.137,49687.87474689503
2021-09-05 07:02:24.470,49850.739442119855
2021-09-05 08:03:01.114,49843.792988371846
2021-09-05 09:00:40.209,50138.7326445384
2021-09-05 10:03:28.607,50147.6869612067
2021-09-05 11:00:56.702,50005.63303382492
2021-09-05 12:04:57.176,50168.37745512173
2021-09-05 13:00:36.044,50005.57742995691
2021-09-05 14:02:46.540,50228.784285930946
2021-09-05 15:03:09.421,50229.86922786075
2021-09-05 16:04:05.655,50220.449291012395
2021-09-05 17:04:38.475,50368.06738642218
2021-09-05 18:04:48.759,50262.907288308365
2021-09-05 19:04:43.584,50387.563174882955
2021-09-05 20:03:00.562,50643.70639430003
2021-09-05 21:05:11.214,51595.24671794173
2021-09-05 22:03:20.960,51614.0132176541
2021-09-05 23:01:16.737,51779.71490034624
2021-09-06 00:03:37.344,51677.24525478698
2021-09-06 01:03:38.525,51696.814720408256
2021-09-06 02:04:03.199,51754.03157979777
2021-09-06 03:01:34.013,51640.235934070326
2021-09-06 04:03:35.165,51541.35983147323
2021-09-06 05:03:25.938,51630.29297388953
2021-09-06 06:01:35.959,51728.211062053306
2021-09-06 07:01:18.861,51836.062801294276
2021-09-06 08:02:06.861,51710.60692601595
2021-09-06 09:02:22.717,51653.910514142015
2021-09-06 10:01:58.312,51810.72551374009
2021-09-06 11:06:58.999,51770.08170065768
2021-09-06 12:00:58.225,51384.96203197713
2021-09-06 13:03:42.420,51328.32673932085
2021-09-06 14:04:04.643,51442.37031568105
2021-09-06 15:01:01.010,51657.906402620174
2021-09-06 16:02:37.913,51612.9756458524
2021-09-06 17:02:25.361,51552.050441694664
2021-09-06 18:03:25.912,51668.847489239415
2021-09-06 19:03:41.039,51738.471035262715
2021-09-06 20:02:25.338,51729.809044278365
2021-09-06 21:03:48.798,51918.393041956
2021-09-06 22:04:20.252,52071.975214426
2021-09-06 23:04:43.331,52503.99005824781
2021-09-07 00:00:32.612,52739.800166345514
2021-09-07 01:03:26.192,52449.90154310203
2021-09-07 02:02:00.590,52506.3025305985
2021-09-07 03:03:31.565,52774.412756442776
2021-09-07 04:03:31.660,52643.04754730037
2021-09-07 05:01:36.110,52592.26495400237
2021-09-07 06:00:20.913,52693.78878816187
2021-09-07 07:04:26.382,52375.500917055746
2021-09-07 08:00:32.871,52388.32382138331
2021-09-07 09:01:10.540,51256.505955940105
2021-09-07 10:00:48.980,50927.00600951536
2021-09-07 11:02:59.966,51205.79763337128
2021-09-07 12:08:38.164,51059.38803698734
2021-09-07 13:00:32.250,51062.15041961815
2021-09-07 14:01:35.508,50808.02317129761
2021-09-07 15:03:27.626,49141.60152533852
2021-09-07 16:07:02.744,46962.79349087287
2021-09-07 17:05:31.776,47640.01841202067
2021-09-07 18:01:21.495,46957.98083154688
2021-09-07 19:04:43.562,47228.29981485526
2021-09-07 20:12:37.616,46949.9176064055
2021-09-07 21:09:57.378,47162.59059210764
2021-09-07 22:02:56.737,46548.84663317943
2021-09-07 23:00:50.334,46894.70925925441
2021-09-08 00:00:25.477,46995.16417095979
2021-09-08 01:02:08.831,47183.28573418386
2021-09-08 02:00:35.667,47051.00169533936
2021-09-08 03:00:16.535,47280.41968840602
2021-09-08 04:01:39.415,46627.71315638847
2021-09-08 05:00:29.080,46586.770784631735
2021-09-08 06:00:20.754,46342.486012330904
2021-09-08 07:02:53.073,45286.1458693753
2021-09-08 08:00:14.979,45263.89992646269
2021-09-08 09:02:48.916,46191.006930559255
2021-09-08 10:00:23.211,46383.28372653517
2021-09-08 11:01:25.240,46636.82519078233
2021-09-08 12:01:08.907,46665.51051471655
2021-09-08 13:00:05.737,46421.52187780955
2021-09-08 14:00:25.927,46495.40604759843
2021-09-08 15:00:17.878,45685.94565800557
2021-09-08 16:02:18.638,46132.11247659295
2021-09-08 17:02:00.688,46573.84532108707
2021-09-08 18:03:57.990,46353.71476955501
2021-09-08 19:00:55.574,46468.24424891071
2021-09-08 20:02:22.197,46549.67112244105
2021-09-08 21:01:16.004,46178.40360332861
2021-09-08 22:01:45.428,46228.1828506545
2021-09-08 23:00:40.458,46791.24294408181
2021-09-09 00:00:49.049,46085.02861578186
2021-09-09 01:00:58.263,46429.436697846766
2021-09-09 02:02:37.645,46250.51471645406
2021-09-09 03:01:09.596,46006.28950789781
2021-09-09 04:02:12.795,46077.31307939505
2021-09-09 05:02:49.757,46375.16336807862
2021-09-09 06:02:06.244,46422.640037142104
2021-09-09 07:01:05.023,46281.57030207357
2021-09-09 08:00:39.413,46326.06828895032
2021-09-09 09:01:53.321,46350.249545858445
2021-09-09 10:00:47.317,46354.98632712097
2021-09-09 11:01:25.158,46251.92593458493
2021-09-09 12:01:34.423,46472.897998044195
2021-09-09 13:01:41.135,46662.46215816087
2021-09-09 14:02:42.576,47028.076433708644
2021-09-09 15:02:04.410,47121.06246521769
2021-09-09 16:01:49.786,47084.74403976415
2021-09-09 17:02:57.148,47299.9215486446
2021-09-09 18:01:19.322,46965.17806527827
2021-09-09 19:00:22.747,46704.30601005894
2021-09-09 20:02:01.633,46738.78980221296
2021-09-09 21:03:22.730,46421.951512502914
2021-09-09 22:03:25.720,46558.6155768435
2021-09-09 23:00:16.377,46632.204099543065
2021-09-10 00:03:18.656,46514.6448955016
2021-09-10 01:00:38.707,46806.57355652654
2021-09-10 02:00:47.120,47128.00342748428
2021-09-10 03:00:10.961,46869.31500189539
2021-09-10 04:02:36.138,46783.178748500046
2021-09-10 05:01:46.887,46807.18639553805
2021-09-10 06:02:50.788,46881.53103760189
2021-09-10 07:01:37.204,46581.248266822884
2021-09-10 08:00:47.569,46382.55602736656
2021-09-10 09:00:25.426,46187.88927989531
2021-09-10 10:02:00.084,46346.477413458255
2021-09-10 11:03:30.755,46460.52411265284
2021-09-10 12:01:06.134,46472.58450929567
2021-09-10 13:01:32.158,46127.27861335175
2021-09-10 14:02:07.571,46032.05787112042
2021-09-10 15:11:32.265,45205.04365819555
2021-09-10 16:13:03.004,45470.8811218161
2021-09-10 17:07:21.798,45606.60828373267
2021-09-10 18:04:59.891,45678.334841782205
2021-09-10 19:03:16.825,45950.9617539729
2021-09-10 20:06:12.559,45878.248557245366
2021-09-10 21:06:58.844,45081.02335447856
2021-09-10 22:04:57.638,44617.13954925083
2021-09-10 23:05:04.397,44490.245807552434
2021-09-11 00:11:33.936,44962.87735203955
2021-09-11 01:01:35.311,45460.23518971193
2021-09-11 02:04:17.551,45615.89849964006
2021-09-11 03:08:36.127,45351.7695072504
2021-09-11 04:09:33.344,45427.11234075001
2021-09-11 05:08:30.672,45458.82833218188
2021-09-11 06:08:35.301,45587.36387105409
2021-09-11 07:10:47.953,45348.54916971175
2021-09-11 08:18:39.732,45148.59369929171
2021-09-11 09:11:32.147,45258.60993591611
2021-09-11 10:09:30.460,45678.50836990114
2021-09-11 11:07:14.404,45797.46510160352
2021-09-11 12:04:15.215,45688.22514204942
2021-09-11 13:04:50.977,45697.47984498396
2021-09-11 14:08:28.358,45729.042206145525
2021-09-11 15:07:52.551,45768.25989134564
2021-09-11 16:07:43.151,45718.55215678442
2021-09-11 17:08:24.591,45884.25511191077
2021-09-11 18:18:41.666,45652.977888627625
2021-09-11 19:04:28.686,45758.52891919242
2021-09-11 20:09:53.580,45509.22267608345
2021-09-11 21:03:53.664,45435.825583201775
2021-09-11 22:09:34.892,45458.7702967749
2021-09-11 23:09:37.764,45224.04386481179
2021-09-12 00:03:46.773,45267.63169433066
2021-09-12 01:04:56.823,44980.49715369564
2021-09-12 02:02:18.545,45041.51070044667
2021-09-12 03:01:50.335,45376.92173102679
2021-09-12 04:01:58.107,45353.07345348854
2021-09-12 05:01:56.709,45434.06203599912
2021-09-12 06:04:19.932,45508.33591473208
2021-09-12 07:02:34.999,45212.40117395923
2021-09-12 08:04:01.972,45482.40092094805
2021-09-12 09:01:01.662,46132.395711467674
2021-09-12 10:09:24.583,45957.31468572531
2021-09-12 11:08:33.047,46080.15816969476
2021-09-12 12:01:04.209,46148.00892577176
2021-09-12 13:02:55.613,46122.594742143236
2021-09-12 14:07:15.488,46053.28518550891
2021-09-12 15:01:40.859,46059.15443827013
2021-09-12 16:03:34.671,46004.69040237489
2021-09-12 17:03:15.584,45924.26116009804
2021-09-12 18:02:48.222,46000.79452610675
2021-09-12 19:09:34.301,46036.921138302714
2021-09-12 20:01:20.962,46012.055329027186
2021-09-12 21:00:59.387,45312.29390543805
2021-09-12 22:03:08.407,45428.145398526554
2021-09-12 23:04:16.823,45755.64088984117
2021-09-13 00:04:44.354,46195.21830082935
2021-09-13 01:04:28.012,46173.4862826779
2021-09-13 02:04:20.331,45284.64527751114
2021-09-13 03:04:03.729,45101.9081658709
2021-09-13 04:05:35.669,44760.187005071326
2021-09-13 05:03:40.242,44788.12672572709
2021-09-13 06:00:48.940,44966.33338427728
2021-09-13 07:03:59.475,44911.58193559211
2021-09-13 08:14:32.202,44436.38123959415
2021-09-13 09:05:41.227,44560.412946990225
2021-09-13 10:04:29.155,44658.01569054125
2021-09-13 11:04:08.946,44775.49020984296
2021-09-13 12:04:47.489,44893.73476361819
2021-09-13 13:02:33.769,44737.03452235702
2021-09-13 14:07:23.392,46199.19939462812
2021-09-13 15:03:56.835,44031.721883389386
2021-09-13 16:03:28.884,44497.85943857214
2021-09-13 17:04:45.837,44460.0153546837
2021-09-13 18:00:24.814,44624.615295706375
2021-09-13 19:03:21.976,44828.469910465596
2021-09-13 20:03:47.113,44853.67992312052
2021-09-13 21:04:12.914,45123.45246784667
2021-09-13 22:03:49.780,45262.68945667683
2021-09-13 23:00:25.717,45141.8317619281
2021-09-14 00:04:42.830,44996.631392992385
2021-09-14 01:03:16.758,45344.952550965434
2021-09-14 02:08:19.370,45250.918684030374
2021-09-14 03:04:40.410,45133.06620664442
2021-09-14 04:06:37.879,45284.58769764086
2021-09-14 05:08:26.383,45166.46703696886
2021-09-14 06:02:38.460,45348.257395311965
2021-09-14 07:01:26.779,45433.96434352171
2021-09-14 08:01:44.185,45815.55267356732
2021-09-14 09:03:00.409,46066.14435578587
2021-09-14 10:02:17.081,45902.71935870894
2021-09-14 11:03:06.425,46123.78975565879
2021-09-14 12:02:47.068,46014.64582037116
2021-09-14 13:03:18.643,46573.56234535096
2021-09-14 14:08:55.749,46361.131884209666
2021-09-14 15:07:10.114,46756.25754750454
2021-09-14 16:02:48.159,46789.38702066383
2021-09-14 17:01:30.258,46696.77850588388
2021-09-14 18:06:39.796,46825.150579880275
2021-09-14 19:09:39.841,46715.233243619135
2021-09-14 20:04:42.488,46599.74690254903
2021-09-14 21:02:14.863,46897.46155578411
2021-09-14 22:03:09.240,46853.275276699416
2021-09-14 23:02:45.603,47285.9167325913
2021-09-15 00:04:37.819,47157.63931678602
2021-09-15 01:02:46.456,47268.43719229695
2021-09-15 02:06:45.999,47193.727448792386
2021-09-15 03:04:22.342,47303.863504826826
2021-09-15 04:06:07.023,47225.858645628585
2021-09-15 05:03:48.670,47093.04485646155
2021-09-15 06:02:20.291,46991.80103650015
2021-09-15 07:02:55.938,47049.65112220391
2021-09-15 08:04:01.932,47220.812422529794
2021-09-15 09:02:28.445,47184.03142450308
2021-09-15 10:06:12.205,47283.06932321387
2021-09-15 11:07:36.661,47677.21023867665
2021-09-15 12:01:18.431,47622.207788845466
2021-09-15 13:03:40.381,47492.58153182527
2021-09-15 14:03:40.409,47899.633876486514
2021-09-15 15:04:13.293,47889.56929451891
2021-09-15 16:04:46.219,48334.965123464004
2021-09-15 17:03:31.315,48161.28863746182
2021-09-15 18:08:51.794,48091.68513901341
2021-09-15 19:02:15.944,48102.65336184247
2021-09-15 20:03:42.963,48168.686818763694
2021-09-15 21:02:43.760,48075.82293712132
2021-09-15 22:11:06.454,48201.949631067386
2021-09-15 23:05:44.737,48375.0179470546
2021-09-16 00:05:33.713,48186.53275704722
2021-09-16 01:02:24.132,47955.78892269375
2021-09-16 02:04:10.610,48098.1763767055
2021-09-16 03:02:50.152,48005.69359320429
2021-09-16 04:04:43.108,47796.38218945935
2021-09-16 05:04:31.879,48402.3186577524
2021-09-16 06:02:56.279,48317.33591367812
2021-09-16 07:03:08.336,48415.96626857205
2021-09-16 08:02:22.998,48417.35333363927
2021-09-16 09:02:54.758,48190.501186797075
2021-09-16 10:01:39.581,47963.62358093941
2021-09-16 11:02:45.779,48036.223143381816
2021-09-16 12:02:37.501,47982.63640371519
2021-09-16 13:08:07.908,48109.00367245081
2021-09-16 14:03:20.534,47342.90420919643
2021-09-16 15:05:27.990,47656.87851456695
2021-09-16 16:03:49.356,48085.77967042143
2021-09-16 17:01:22.384,47992.33589242614
2021-09-16 18:03:46.691,47653.61005394836
2021-09-16 19:01:54.830,47644.4143450029
2021-09-16 20:01:04.266,47682.944637510605
2021-09-16 21:03:28.389,47130.72420254118
2021-09-16 22:03:21.835,47642.12626947516
2021-09-16 23:04:35.082,47685.49360564979
